Transaction creation date,Type,Order number,Legacy order ID,Buyer username,Buyer name,Ship to city,Ship to province/region/state,Ship to zip,Ship to country,Net amount,Payout currency,Payout date,Payout ID,Payout method,Payout status,Reason for hold,Item ID,Transaction ID,Item title,Custom label,Quantity,Item subtotal,Shipping and handling,Seller collected tax,eBay collected tax,Final Value Fee - fixed,Final Value Fee - variable,Regulatory operating fee,"Very high ""item not as described"" fee",Below standard performance fee,International fee,Charity donation,Deposit processing fee,Gross transaction amount,Transaction currency,Exchange rate,Reference ID,Description
2026-03-28T02:01:49.195Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630663720819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T02:01:11.422Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630662093919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:59:01.395Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630659157119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:57:44.227Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630657244119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:57:41.596Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630656480619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:56:52.502Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630655904519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:56:29.916Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630655476519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:56:10.877Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630655185519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:55:23.590Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630654235519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:54:13.995Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630652399219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:54:02.599Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630651354119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:53:36.731Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630650320919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:52:37.356Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630645271519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:51:20.494Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630641713719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:50:32.496Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630638957519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:49:15.015Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630638105019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:48:13.800Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630637022719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:48:01.713Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630636560819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:46:33.519Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630634601319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:46:15.209Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630633894419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:45:27.731Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630631569819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:44:39.774Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630631155319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:41:12.859Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630624801219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:39:45.268Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630621681519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:37:31.734Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630616301419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:36:45.682Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630615110619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:36:11.063Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630613086419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:36:01.705Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630611780919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:33:18.884Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630603491519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:33:11.985Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630602972619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:32:46.527Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630600340919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:31:42.216Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630596766519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:31:34.161Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630596419019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:30:20.103Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630593671419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:29:41.485Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630592603419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:29:36.790Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630592163019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:28:12.136Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630589953919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:27:59.894Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630589561019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:27:44.805Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630589263519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:26:57.187Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630588158219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:26:52.023Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630587553219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:25:19.960Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630584806719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:24:04.238Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630583049719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:24:00.470Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630583035819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:23:59.615Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630583003319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:23:59.038Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630583055719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:23:07.576Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630582363119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:21:26.183Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630579325719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:18:16.360Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630573957319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:17:42.697Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630572870819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:16:46.452Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630571962419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:16:10.098Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630571002719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:15:56.945Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630570293919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:15:19.353Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630569581219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:14:12.656Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630568077519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:11:44.410Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630564391519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:10:55.801Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630561331519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:10:54.727Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630560546219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:09:13.985Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630557712619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:08:58.734Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630557120519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:07:54.888Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630555086419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:07:45.240Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630554249319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:07:43.880Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630554328319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:06:44.874Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630552837019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:06:43.488Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630552000419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:04:37.391Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630548169119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:04:36.008Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630547852619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:03:18.910Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630546171619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:03:18.376Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630546270719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:03:05.819Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630545498819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:01:24.907Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630543474719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:01:04.727Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630542507519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T01:00:18.142Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630540471219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:57:55.302Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630538206019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:57:52.603Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630537994719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:52:50.962Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630530508619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:51:06.280Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630527772919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:48:03.124Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630520283719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:46:43.393Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630516869419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:46:22.784Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630515734319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:45:54.978Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630514824119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:45:21.493Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630513666319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:42:27.739Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630509128119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:41:41.390Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630508237619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:41:03.557Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630507585419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:38:59.046Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630503232919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:38:57.153Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630503522219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:37:55.072Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630502454319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:35:53.662Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630498593519_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:33:23.893Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630495391019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:33:23.366Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630495378619_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:41.249Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630493509919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:23.627Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630493158719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:23.258Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630493215319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:23.233Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630493194019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:22.597Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630493196219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:31:08.831Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630492988819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:29:14.209Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630486968919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:22:53.746Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630475819819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:21:40.369Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630473866219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:21:21.361Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630473115119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:16:44.140Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630468256119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:15:49.924Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630467038219_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:15:25.475Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630466747319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:15:21.492Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630466938819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:10:10.542Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630460002019_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:08:20.979Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630456716819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:05:08.034Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630449832419_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:05:04.897Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630448284719_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:02:46.734Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630441635919_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:02:20.009Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630439099319_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:01:44.093Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630438521819_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
2026-03-28T00:00:13.077Z,Other fee,--,--,--,--,--,--,--,--,0.11,USD,--,7417074883,--,--,--,--,FEE-7630432638119_11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,USD,--,--,Insertion Fee
