Transaction Date (取引日),Transaction Type (タイプ),Order ID (オーダーID),Buyer Username (購入者ID),Gross Amount (総額),Final Value Fee (落札手数料),Fixed Fee (固定手数料),International Fee (海外手数料),Total Fee (手数料合計),Net Amount (純額),Currency (通貨),Transaction Status (ステータス),Memo (メモ)
2026-03-20T01:05:17.063Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:04:38.972Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:04:35.193Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:03:23.357Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:02:58.322Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:02:33.991Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:00:42.548Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T01:00:14.008Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-20T00:44:31.946Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T12:54:31.758Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,8.42,USD,PAYOUT,Promoted Listings - General fee
2026-03-19T04:17:13.672Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T04:03:01.642Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T03:59:19.183Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T03:57:07.494Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:55:02.664Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:54:22.087Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:36:06.314Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:35:41.318Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:29:55.879Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:25:58.481Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:19:22.739Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:17:16.314Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:17:14.322Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:16:36.696Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:15:55.065Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:15:46.386Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:15:41.134Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:15:39.140Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:15:04.303Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:14:31.707Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:13:33.937Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:13:01.194Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:12:55.114Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:12:14.006Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:11:28.004Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:11:27.133Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:10:35.013Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:10:19.116Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:10:06.421Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:09:24.787Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:08:30.037Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:05:35.621Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:05:33.676Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-19T00:05:31.061Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T23:00:34.744Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T23:00:33.259Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T23:00:29.495Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:59:25.485Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:59:16.219Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:57:19.262Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:55:46.038Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:55:33.495Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:55:30.281Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:54:26.744Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:54:05.036Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:52:05.935Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:50:33.161Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:49:58.864Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:49:55.812Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:48:27.851Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:47:17.777Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:47:06.314Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:44:55.261Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:44:08.569Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:43:16.479Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:42:02.270Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:40:28.427Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:39:55.678Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:39:25.255Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:38:20.014Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:38:14.579Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:37:36.981Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:37:02.951Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:35:28.737Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:34:54.891Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:33:15.078Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:33:14.189Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:30:41.977Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:30:27.971Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:19:23.531Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:16:06.538Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:10:11.987Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:09:30.538Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:09:27.900Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:07:02.507Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:06:00.932Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:04:29.347Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:02:17.195Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T22:01:38.725Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:59:06.143Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:58:48.210Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:56:31.923Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:56:25.067Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:55:56.357Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:53:46.161Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:52:52.233Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:52:42.281Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:49:58.801Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:49:35.642Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:48:27.988Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:45:35.481Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:44:39.264Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:43:28.847Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:43:10.455Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:42:55.750Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:40:07.492Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:39:25.634Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:35:40.137Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:35:09.543Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:32:58.828Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:32:41.524Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:30:09.924Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:30:06.820Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:29:32.580Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:27:41.420Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:26:12.678Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:24:56.650Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:24:53.668Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:18:36.803Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:18:19.957Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:15:52.229Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:15:45.388Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:14:44.742Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:13:54.376Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:13:26.029Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:09:47.141Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:08:54.110Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:08:53.496Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T21:04:09.439Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:59:32.426Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:54:35.962Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:54:03.365Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:53:52.747Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:48:56.907Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:48:55.167Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:48:52.067Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:42:34.958Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:42:33.667Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:41:53.256Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:41:21.998Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:36:37.763Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:36:10.655Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:29:31.725Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:29:30.442Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:29:06.529Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:27:52.093Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:21:52.226Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:16:44.879Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T20:16:06.436Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:54:17.747Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:54:14.733Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:54:14.055Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:53:36.614Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:52:38.673Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:51:16.188Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:47:58.405Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:47:22.549Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T19:46:10.227Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T16:55:20.064Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,6.63,USD,PAYOUT,Promoted Listings - General fee
2026-03-18T16:50:45.576Z,SALE,03-14392-90183,1280grand,275.86,42.09,0.44,4.48,47.01,228.85,USD,PAYOUT,
2026-03-18T10:37:56.568Z,SALE,21-14365-25100,joa6322,359.29,53.46,0.44,5.69,59.59,299.7,USD,PAYOUT,
2026-03-18T07:41:04.856Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:40:13.536Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:40:12.218Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:39:01.019Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:38:21.883Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:38:21.104Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:37:32.626Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:36:55.477Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:36:46.699Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:36:08.500Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:36:06.591Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:35:07.171Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:34:07.253Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:32:29.978Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:32:08.471Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:31:43.257Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:31:09.645Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:30:12.284Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:29:09.507Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:28:58.794Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:28:16.872Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:27:32.068Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:27:09.415Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:26:52.006Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:26:05.746Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
2026-03-18T07:24:09.517Z,NON_SALE_CHARGE,,,0.0,0.0,0.0,0.0,0.0,0.11,USD,PAYOUT,Insertion Fee
