transactionId,payoutId,salesRecordReference,transactionType,bookingEntry,transactionDate,transactionStatus,transactionMemo,paymentsEntity,references,feeType,amount.value,amount.currency,orderId,orderLineItems,buyer.username,totalFeeBasisAmount.value,totalFeeBasisAmount.currency,totalFeeAmount.value,totalFeeAmount.currency,ebayCollectedTaxAmount.value,ebayCollectedTaxAmount.currency
FEE-7630493509919_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:41.249Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267395768', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630493158719_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:23.627Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267394022', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630493215319_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:23.258Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267395191', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630493194019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:23.233Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267394603', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630493196219_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:22.597Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267394897', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630492988819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:31:08.831Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267391583', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630486968919_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:29:14.209Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267390416', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630475819819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:22:53.746Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267388104', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630473866219_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:21:40.369Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267383644', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630473115119_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:21:21.361Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267383173', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630468256119_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:16:44.140Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267372121', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630467038219_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:15:49.924Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267363597', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630466747319_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:15:25.475Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267364387', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630466938819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:15:21.492Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267364896', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630460002019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:10:10.542Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267350487', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630456716819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:08:20.979Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267339142', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630449832419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:05:08.034Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267331119', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630448284719_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:05:04.897Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267329582', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630441635919_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:02:46.734Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267326318', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630439099319_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:02:20.009Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267324734', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630438521819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:01:44.093Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267323239', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630432638119_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:00:13.077Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267322646', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630432138419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-28T00:00:12.030Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267320991', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630429062419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:57:23.612Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267319982', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630427354219_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:56:03.241Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267319032', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630406471519_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:54:45.758Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267265163', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630425065319_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:54:35.686Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267317256', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630422720719_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:51:42.736Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267312784', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630421605419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:50:21.259Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267309348', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630419085719_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:48:56.251Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267300769', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630414741019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:45:05.997Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267283570', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630413359219_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:44:13.588Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267280279', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630412733019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:43:57.653Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267275161', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630411311019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:42:15.202Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267273992', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630409560419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:41:17.561Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267271966', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630408374519_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:40:19.998Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267269307', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630404478819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:38:20.413Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267261937', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630402347619_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:37:13.515Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267258451', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630401023019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:36:41.898Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267257188', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630398329519_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:33:21.552Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267252134', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630397838419_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:32:41.970Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267251671', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630397447019_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:32:24.003Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267250665', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630394411719_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:30:07.682Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267243585', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630393601319_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:30:07.606Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267241481', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630393984819_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:30:05.507Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267242790', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630392519119_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:29:13.031Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267239014', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630383869919_11,7417074883,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:24:10.744Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267232941', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630379902219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:20:44.697Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267227767', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630377468419_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:19:29.297Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267225677', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630377019719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:19:17.990Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267225417', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630361313019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:10:19.195Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267199652', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630322514319_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:05:47.146Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267152598', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630346372319_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:04:25.262Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267178486', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630339894519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T23:00:44.012Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267169179', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630338585319_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:59:58.198Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267168533', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630330601219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:55:24.489Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267162919', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630326262719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:51:58.848Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267161078', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630325732719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:51:39.184Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267160360', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630323487719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:50:18.734Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267155112', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630319030219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:47:04.804Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267150435', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630317800519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:46:41.084Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267149595', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630314680819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:45:04.292Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267148116', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630302087019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:38:08.367Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267141020', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630293199419_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:35:03.477Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267130419', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630277923519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:28:11.919Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267106681', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630278328819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:28:07.173Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267108031', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630276722319_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:27:52.509Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267105978', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630276220019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:27:42.141Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267105558', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630275155619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:27:07.834Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267104467', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630274440719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:26:48.356Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267103927', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630273343019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:26:12.829Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267102466', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630272702519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:24:51.777Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267099448', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7630271547919_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T22:23:35.359Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358267097957', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628982037119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T12:13:52.317Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265762147', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628971605119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T12:06:45.295Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265747986', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628963188719_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T12:02:13.614Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265732804', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628960064519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T12:01:11.536Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265729668', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628958218019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T12:01:00.484Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265728058', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628947003119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:56:39.824Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265716747', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628944746419_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:55:47.284Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265711667', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628943978119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:55:14.230Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265710069', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628943277619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:54:23.830Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265708779', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628942585619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:54:17.638Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265707719', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628939927219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:52:19.120Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265698043', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628938958219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:52:07.101Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265697192', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628937030319_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:50:58.112Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265692474', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628931655819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:47:53.762Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265686939', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628923213819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:44:18.397Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265681577', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628920783819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:42:04.616Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265676350', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628911298619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:35:53.044Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265663833', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628885827219_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:25:12.560Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265619767', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628876846119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:17:07.079Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265592833', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628874939619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:15:34.403Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265587151', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628869982119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:13:24.986Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265577882', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628865024019_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:11:08.387Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265566713', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628851289519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T11:07:05.623Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265545739', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628838224619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:58:18.695Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265517078', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628835976519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:57:03.853Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265515691', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628818774619_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:51:54.965Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265494833', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628817471419_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:51:07.052Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265492825', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628813956819_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:49:58.048Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265489058', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628811128119_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:48:23.629Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265485965', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628809947419_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:48:20.869Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265484242', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7628810410519_11,7415520355,0,NON_SALE_CHARGE,DEBIT,2026-03-27T10:48:19.483Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358265484983', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
